gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,1,1,45,1,0,0,2,2,2,2,2,2,2,1,3,20,886.40,Not Churn
1,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,1,95.25,1021.55,Not Churn
0,0,1,0,58,1,1,2,0,0,1,1,1,1,0,1,3,102.1,5885.40,Churn
1,0,0,1,14,1,0,0,2,2,2,2,2,2,0,0,2,19.95,268.40,Not Churn
1,0,1,0,27,1,1,1,1,0,0,1,1,1,1,0,2,80.85,2204.35,Not Churn
0,0,1,1,14,1,1,2,0,1,0,0,0,1,0,1,3,90.9,1259.00,Churn
0,0,1,1,12,0,2,1,0,1,0,0,0,0,0,0,2,29.2,309.10,Churn
0,0,1,1,69,1,1,2,0,1,0,1,0,1,2,1,3,93.3,6398.05,Not Churn
0,0,1,1,25,1,0,2,0,1,1,0,1,0,0,1,3,89.15,2257.75,Churn
1,1,1,0,58,1,1,2,1,1,1,0,1,1,1,1,1,108.85,6287.25,Churn
0,0,1,1,35,0,2,1,1,0,0,1,1,0,2,1,3,46.35,1662.05,Not Churn
0,1,0,0,16,1,1,2,0,0,0,0,1,0,0,1,1,84.75,1350.15,Churn
1,0,1,1,45,1,1,1,0,1,1,0,1,1,1,0,3,78.75,3600.65,Not Churn
0,0,0,0,17,1,0,2,0,1,0,0,1,0,0,1,1,83.55,1329.15,Not Churn
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,45.7,45.70,Churn
1,0,0,0,22,1,0,0,2,2,2,2,2,2,1,0,2,19.6,422.50,Not Churn
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.95,69.95,Churn
1,0,1,1,67,1,0,1,1,0,1,1,0,1,2,0,2,67.85,4627.65,Not Churn
0,0,1,1,67,1,1,2,0,0,1,1,1,1,2,1,3,105.65,6717.90,Not Churn
0,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,1,44.6,97.10,Churn
1,0,0,0,23,1,1,2,0,0,0,0,0,0,0,1,1,74.95,1710.45,Churn
0,1,0,0,9,1,0,2,0,0,1,0,0,0,0,0,3,75.5,637.40,Not Churn
0,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,2,20.15,117.95,Not Churn
1,0,0,0,54,0,2,1,1,0,0,1,1,0,2,0,3,45.2,2460.55,Not Churn
0,0,0,0,57,1,0,2,0,0,1,0,1,1,2,1,1,95.25,5464.65,Churn
1,0,0,0,24,1,1,2,0,0,1,0,1,0,0,1,2,89.85,2165.05,Churn
0,0,1,1,49,1,1,2,0,1,0,0,1,1,1,0,2,100.45,4941.80,Churn
1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,1,47.15,223.15,Churn
1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,1,80.2,181.10,Churn
0,0,0,1,4,1,1,2,0,0,1,1,0,0,0,1,2,87.1,341.45,Churn
1,0,1,1,70,1,1,1,1,1,1,1,1,0,2,1,3,79.25,5731.85,Not Churn
1,0,0,0,5,1,1,2,0,0,0,0,0,0,0,1,3,75.9,357.75,Churn
1,0,1,1,53,1,1,1,1,0,1,1,1,1,0,0,1,85.7,4616.10,Not Churn
0,0,1,0,47,1,1,2,1,1,1,0,1,0,0,1,1,98.75,4533.70,Churn
0,0,0,1,31,1,0,0,2,2,2,2,2,2,1,0,3,20.1,589.25,Not Churn
1,0,1,1,13,1,0,1,0,1,1,1,0,0,0,0,3,61.8,750.10,Not Churn
0,0,1,1,28,1,1,1,0,0,0,0,0,0,0,0,2,49.9,1410.25,Not Churn
0,0,0,0,10,1,1,2,0,0,0,0,0,1,0,0,1,86.45,830.85,Churn
1,0,1,0,38,1,0,0,2,2,2,2,2,2,2,0,3,20.4,743.50,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,45.3,45.30,Churn
1,0,1,0,67,1,1,2,0,1,1,0,1,1,1,0,1,104.1,7040.85,Churn
1,0,1,0,52,1,0,1,1,1,0,0,1,1,1,1,2,75.4,3865.45,Not Churn
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,2,108.15,6825.65,Not Churn
0,0,0,0,16,1,0,2,0,1,0,0,0,1,0,1,1,86.25,1340.10,Not Churn
0,1,1,0,5,1,1,2,0,1,0,0,0,0,0,1,1,81,371.65,Churn
1,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,1,95.7,1184.00,Not Churn
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,3,116.85,8477.70,Not Churn
1,1,0,0,71,1,1,2,0,1,0,1,1,1,1,0,3,105.75,7382.85,Not Churn
0,0,1,0,24,1,0,0,2,2,2,2,2,2,1,0,2,20.15,456.85,Not Churn
0,0,0,0,15,1,0,0,2,2,2,2,2,2,2,0,2,19.6,331.60,Not Churn
1,0,1,0,67,1,0,2,1,1,0,0,0,1,1,1,3,90.6,6056.15,Churn
1,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,3,60.95,134.60,Not Churn
0,0,1,1,5,0,2,1,0,0,0,0,0,0,0,0,2,25.05,125.50,Not Churn
0,0,1,0,15,1,0,2,0,0,0,0,1,1,0,0,1,88.15,1390.60,Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.2,20.20,Churn
1,0,1,1,41,1,0,1,1,1,1,0,0,0,1,1,3,60.3,2511.30,Not Churn
0,0,0,1,43,1,0,1,1,1,0,0,0,1,0,1,1,63.95,2737.05,Not Churn
1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,1,74.3,74.30,Not Churn
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,70.6,70.60,Not Churn
0,0,1,1,26,1,0,2,0,0,0,0,1,1,0,1,1,90.8,2361.80,Churn
1,0,0,0,22,1,1,2,0,1,0,0,0,0,0,1,1,79.35,1730.35,Churn
1,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,90.55,6404.00,Not Churn
1,0,0,0,7,1,0,0,2,2,2,2,2,2,2,0,2,19.45,165.35,Not Churn
0,1,0,0,28,1,1,1,0,1,1,1,0,0,0,0,3,64.45,1867.60,Not Churn
1,1,0,0,16,1,0,2,0,0,0,0,0,0,0,0,1,69.65,1043.30,Not Churn
1,0,0,0,7,1,0,0,2,2,2,2,2,2,1,0,2,19.5,128.60,Not Churn
0,0,0,0,69,1,1,2,0,1,1,1,1,1,2,1,3,110.5,7455.45,Not Churn
0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,24.7,24.70,Not Churn
1,0,0,0,3,1,0,1,1,0,1,0,1,1,0,1,1,77.4,206.15,Not Churn
1,1,0,0,21,1,0,2,0,0,1,0,1,1,0,1,3,96.8,2030.30,Churn
0,0,1,0,69,1,1,2,0,1,1,0,0,0,0,1,3,85.4,5869.40,Not Churn
0,0,1,0,71,0,2,1,1,1,1,1,0,0,2,1,3,47.6,3377.80,Not Churn
0,0,1,1,69,1,0,0,2,2,2,2,2,2,2,0,2,19.4,1346.20,Not Churn
0,0,0,0,48,1,1,2,0,0,1,1,1,1,0,1,1,103.85,4946.05,Not Churn
1,0,1,0,47,1,1,2,0,1,1,0,0,0,0,1,3,83.35,4065.00,Churn
0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,49.4,106.55,Churn
1,0,0,0,45,1,1,2,1,0,1,1,1,1,0,1,3,108.45,4964.70,Not Churn
1,0,0,0,51,1,1,2,0,1,0,0,0,0,0,0,3,81,4085.75,Not Churn
0,0,1,0,22,1,1,1,1,0,0,1,1,1,0,1,1,79.2,1742.75,Churn
1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,3,86.65,6224.80,Not Churn
1,0,1,1,37,1,1,2,0,1,1,0,1,0,0,1,1,92.95,3415.25,Not Churn
1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,1,90.35,6325.25,Not Churn
1,0,1,1,7,1,0,1,0,0,1,0,0,0,0,0,1,48.7,340.25,Churn
0,0,0,0,66,1,1,0,2,2,2,2,2,2,2,1,3,25.15,1683.60,Not Churn
1,0,1,1,51,1,0,1,1,0,0,1,1,1,1,1,3,76.4,3966.30,Not Churn
0,0,1,1,30,1,0,0,2,2,2,2,2,2,1,0,3,19.55,608.50,Not Churn
0,0,0,0,34,1,1,2,0,0,0,0,1,0,0,0,1,85.35,2896.60,Not Churn
1,0,1,1,64,1,1,0,2,2,2,2,2,2,2,1,2,24.8,1514.85,Not Churn
1,1,1,0,65,1,1,2,0,1,1,0,1,1,1,1,3,103.15,6792.45,Not Churn
1,0,0,0,47,1,1,2,1,1,0,1,1,0,0,0,2,100.75,4669.20,Not Churn
0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,1,1,95.6,95.60,Churn
0,0,0,0,49,1,1,1,1,1,0,0,0,0,0,1,3,59.75,2934.30,Churn
0,0,1,1,67,1,1,2,0,1,0,1,1,0,2,0,3,94.1,6302.80,Not Churn
1,0,0,1,39,1,0,0,2,2,2,2,2,2,1,0,3,19.35,779.20,Not Churn
1,0,0,0,14,1,0,0,2,2,2,2,2,2,0,0,2,19.9,283.75,Not Churn
0,1,0,0,43,1,0,2,1,1,0,1,1,1,0,1,3,108.15,4600.70,Churn
1,1,0,0,56,1,1,2,0,0,1,0,1,1,0,1,1,101.05,5594.00,Not Churn
0,0,0,0,14,1,0,1,0,0,0,1,0,1,1,0,3,59.1,772.85,Not Churn
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,71.35,71.35,Churn
1,0,1,1,16,1,0,1,1,1,0,0,0,0,1,1,2,55.85,857.80,Not Churn
1,0,1,1,70,1,1,2,1,1,0,0,1,1,0,1,1,106.05,7554.05,Not Churn
1,1,1,0,72,1,1,1,1,1,1,0,1,1,2,1,3,84.1,5981.65,Not Churn
0,0,1,1,23,1,0,2,0,0,1,0,0,0,0,1,3,75.3,1702.90,Not Churn
1,0,0,1,21,1,1,0,2,2,2,2,2,2,0,0,2,24.7,467.15,Not Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.15,20.15,Churn
1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,69.75,69.75,Churn
0,1,1,0,32,1,1,2,0,0,0,0,1,1,0,1,1,93.2,2931.00,Churn
1,0,1,1,17,1,0,2,0,0,0,0,1,0,0,0,1,80.85,1400.85,Churn
0,0,0,0,4,0,2,1,1,1,0,0,0,0,0,1,1,33.65,137.85,Churn
0,0,0,0,36,1,1,1,0,0,1,0,0,0,1,0,1,55.8,1941.50,Not Churn
0,0,0,0,50,0,2,1,0,1,1,1,0,0,2,0,3,39.7,1932.75,Not Churn
0,0,1,1,48,0,2,1,0,0,0,1,0,0,0,1,3,29.5,1423.05,Not Churn
0,0,0,1,50,1,0,0,2,2,2,2,2,2,2,0,3,20.15,970.85,Not Churn
1,0,1,0,72,1,1,1,1,1,1,1,0,1,2,0,3,79.55,5810.90,Not Churn
1,0,0,1,10,1,1,0,2,2,2,2,2,2,0,0,3,24.8,223.90,Not Churn
0,0,0,0,18,1,0,0,2,2,2,2,2,2,0,0,2,19.65,391.70,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,79.95,79.95,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.3,19.30,Churn
1,0,0,0,9,1,0,2,0,0,1,0,1,1,0,1,1,94.05,811.65,Not Churn
1,0,0,0,2,1,1,2,1,0,0,0,0,1,0,0,2,90.75,174.75,Not Churn
0,0,1,0,40,1,1,2,0,0,0,1,0,0,0,1,3,78.85,3126.85,Not Churn
1,0,1,0,69,1,1,2,0,0,1,0,1,1,1,0,3,99.5,6841.45,Not Churn
0,0,1,0,37,1,1,2,1,0,1,1,0,1,1,1,1,99.2,3754.60,Churn
1,0,0,1,18,1,1,2,0,0,1,0,0,0,0,1,3,80.55,1406.65,Not Churn
1,1,1,0,11,1,0,2,0,0,0,0,0,0,0,1,1,70.2,834.70,Not Churn
0,0,1,0,8,1,1,2,0,0,0,0,0,1,0,1,3,85.2,627.40,Churn
0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,75.25,242.00,Churn
1,0,1,1,55,1,0,1,1,0,0,0,0,1,1,0,3,59.45,3157.00,Not Churn
1,0,1,0,33,1,1,2,0,1,1,0,0,1,0,1,1,93.35,3092.00,Not Churn
0,0,0,0,46,1,0,1,0,0,0,0,0,0,0,0,3,44.95,2168.90,Not Churn
1,0,0,0,34,1,1,0,2,2,2,2,2,2,2,0,3,26.1,980.35,Not Churn
0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,1,20.2,65.95,Not Churn
1,0,1,1,30,1,0,0,2,2,2,2,2,2,2,0,2,21.25,711.90,Not Churn
0,0,0,0,33,1,1,1,1,0,0,1,0,0,1,0,1,59.4,1952.80,Not Churn
1,0,1,1,45,1,1,2,0,1,1,0,0,1,1,1,3,95,4368.85,Not Churn
1,0,0,0,40,1,0,1,1,1,0,1,0,0,0,1,2,61.9,2647.10,Not Churn
0,0,0,0,71,1,1,2,1,1,1,1,1,1,2,1,1,118.65,8477.60,Not Churn
1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,54.35,54.35,Churn
0,0,1,1,72,0,2,1,1,1,1,1,1,1,2,0,3,64.45,4528.00,Not Churn
0,0,1,1,22,1,0,2,0,0,0,0,0,1,0,1,1,80.15,1790.65,Not Churn
1,0,1,1,46,1,0,0,2,2,2,2,2,2,1,1,3,20.2,845.60,Not Churn
0,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,2,21,1210.30,Not Churn
1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.45,20.45,Not Churn
0,0,0,0,12,1,1,1,0,0,0,1,1,1,1,1,2,75.85,854.45,Not Churn
1,0,0,0,31,1,1,2,0,1,0,0,0,0,0,1,1,80.45,2429.10,Not Churn
1,0,1,0,5,0,2,1,0,0,0,0,0,0,0,1,1,24.95,100.40,Churn
0,0,1,1,67,1,1,1,1,0,0,0,1,1,2,1,1,75.5,5229.45,Not Churn
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,44.45,44.45,Not Churn
1,0,1,0,40,0,2,1,1,1,1,0,0,0,1,1,1,42.35,1716.45,Churn
1,0,1,1,41,1,1,1,1,1,1,0,1,0,0,1,3,74.55,3023.55,Not Churn
1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,75.3,75.30,Churn
1,0,0,0,51,1,1,2,1,1,0,0,1,0,1,1,1,94.8,4837.60,Churn
1,0,1,1,42,0,2,1,1,0,1,1,1,0,2,0,3,48.15,2032.30,Not Churn
1,0,1,1,23,1,0,0,2,2,2,2,2,2,1,0,2,19.65,436.90,Not Churn
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.55,70.55,Churn
0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,2,20.15,20.15,Not Churn
0,0,0,0,56,1,1,2,1,1,0,0,1,1,0,1,3,106.6,5893.95,Not Churn
1,0,0,1,15,1,1,2,0,1,0,0,1,0,0,1,1,91,1430.05,Not Churn
1,0,1,1,12,1,1,0,2,2,2,2,2,2,2,1,3,25.4,313.00,Not Churn
0,0,1,1,54,1,0,1,1,0,1,1,0,1,2,0,3,69.95,3871.85,Not Churn
0,0,0,0,7,1,0,1,0,0,0,0,1,1,0,1,1,66.85,458.10,Not Churn
0,0,1,1,33,1,1,2,0,0,0,0,0,1,0,0,3,86.15,2745.70,Churn
1,0,1,1,16,1,0,0,2,2,2,2,2,2,0,0,1,20.15,341.35,Not Churn
0,0,0,1,21,1,0,1,1,0,1,0,0,1,1,0,2,64.85,1336.80,Not Churn
1,1,1,0,30,1,1,1,0,0,1,0,1,1,2,0,1,74.85,2181.75,Not Churn
1,0,0,0,3,1,0,1,0,0,0,1,0,0,0,1,2,50.5,147.75,Not Churn
1,0,0,0,11,1,0,2,0,0,1,0,0,0,0,0,1,72.9,818.45,Not Churn
0,0,0,0,62,1,1,2,1,1,1,1,1,1,1,1,3,115.05,7133.45,Not Churn
1,0,0,0,18,1,0,0,2,2,2,2,2,2,0,0,1,19,348.80,Not Churn
1,0,0,1,6,1,0,0,2,2,2,2,2,2,0,0,2,19.55,128.60,Not Churn
0,0,0,0,46,1,1,2,0,0,1,0,1,1,1,1,1,101.1,4674.40,Not Churn
1,0,0,0,21,1,1,2,0,0,0,0,0,1,0,1,1,84.1,1737.45,Not Churn
1,0,0,0,68,1,1,0,2,2,2,2,2,2,2,1,3,24.15,1498.85,Not Churn
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,50.1,50.10,Not Churn
0,0,1,0,25,1,0,2,0,0,1,0,0,0,0,1,1,74.6,1797.75,Not Churn
0,0,0,1,24,1,0,0,2,2,2,2,2,2,2,0,2,19.75,498.10,Not Churn
0,0,1,0,30,1,1,2,0,0,0,0,0,1,0,1,1,85,2624.25,Churn
0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,1,80.55,184.10,Churn
1,0,1,0,51,1,1,2,0,1,1,0,1,1,1,1,3,106.8,5498.80,Not Churn
0,0,1,1,57,1,1,1,1,0,1,1,1,1,2,1,1,84.5,4845.40,Not Churn
0,0,0,0,15,1,1,0,2,2,2,2,2,2,2,0,3,25.05,369.10,Not Churn
0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,1,3,83.7,6096.90,Not Churn
0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,1,1,75.8,160.75,Churn
1,0,1,0,28,1,1,2,0,1,1,0,1,0,0,0,3,96.6,2684.35,Not Churn
1,1,1,0,29,1,1,2,0,0,1,0,1,1,0,1,1,98.5,3004.15,Churn
1,0,1,1,70,1,0,2,1,1,1,1,1,0,2,1,3,101.1,6994.80,Not Churn
0,0,0,0,13,1,0,0,2,2,2,2,2,2,1,0,2,20.2,273.25,Not Churn
0,1,1,0,59,1,1,2,1,1,1,1,0,0,1,1,1,94.05,5483.90,Not Churn
1,1,1,0,13,1,1,2,0,0,0,0,1,1,0,1,1,95.25,1233.65,Churn
1,1,1,0,7,1,1,2,0,0,0,0,0,0,0,1,2,74.4,527.90,Churn
0,0,1,0,62,1,0,1,1,0,1,1,1,1,2,0,2,81,4985.90,Not Churn
0,0,0,0,21,1,0,1,1,0,1,1,0,0,1,1,1,60.25,1258.35,Not Churn
0,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,60.85,111.40,Not Churn
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,43.95,43.95,Not Churn
1,0,0,0,4,1,0,2,0,0,1,0,0,1,0,0,1,86.05,308.10,Not Churn
0,0,0,0,19,1,0,0,2,2,2,2,2,2,1,0,3,20.25,383.65,Not Churn
0,0,0,0,30,1,0,2,0,0,0,1,1,0,0,0,1,85.15,2555.90,Churn
1,0,1,1,67,1,0,0,2,2,2,2,2,2,2,1,3,19.4,1284.20,Not Churn
1,1,1,0,72,1,1,2,1,1,1,0,0,1,2,1,3,102.65,7550.30,Not Churn
1,0,1,0,53,1,0,0,2,2,2,2,2,2,2,0,3,19.9,1110.05,Not Churn
0,0,0,0,5,1,0,0,2,2,2,2,2,2,1,0,1,19.55,99.60,Not Churn
1,1,1,0,71,1,0,2,0,1,1,1,0,1,2,1,3,95.5,6707.15,Not Churn
0,0,1,1,50,1,1,1,0,1,1,1,1,1,1,1,3,84.15,4164.40,Not Churn
1,0,1,1,56,1,1,2,0,0,1,1,1,1,2,1,1,103.2,5873.75,Not Churn
1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,3,50.2,109.25,Not Churn
0,1,0,0,2,1,1,2,0,0,1,0,0,1,0,1,1,88.55,179.25,Churn
1,0,1,1,24,1,1,1,1,0,0,0,0,0,0,0,1,54.75,1338.15,Churn
1,0,1,1,46,1,0,0,2,2,2,2,2,2,2,0,3,19.95,862.40,Not Churn
1,0,1,0,71,1,1,2,1,1,1,1,1,1,2,1,1,116.25,8564.75,Not Churn
0,0,0,0,29,0,2,1,0,0,0,1,0,0,0,1,1,31.2,926.20,Not Churn
1,0,1,1,69,1,1,0,2,2,2,2,2,2,2,0,3,24.45,1718.20,Not Churn
1,0,1,0,71,1,1,1,0,1,1,1,1,1,2,0,3,84.2,5956.85,Not Churn
0,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,1,91.3,91.30,Churn
1,1,1,0,56,1,0,1,1,1,1,1,1,1,2,1,3,85.65,4824.45,Not Churn
1,0,0,1,56,1,0,0,2,2,2,2,2,2,1,1,2,21.2,1238.65,Not Churn
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,79.5,79.50,Churn
0,0,1,0,28,1,1,0,2,2,2,2,2,2,1,0,2,25.55,672.20,Not Churn
0,0,1,1,19,1,0,0,2,2,2,2,2,2,0,0,2,20.2,382.20,Not Churn
1,0,1,0,66,1,1,1,0,0,0,1,0,1,0,0,1,63.85,4264.60,Not Churn
0,0,1,1,17,1,1,1,0,0,1,1,0,0,1,1,2,61.95,1070.70,Not Churn
1,0,1,1,52,1,1,0,2,2,2,2,2,2,2,0,2,25.75,1345.85,Not Churn
0,0,0,0,19,1,0,1,0,1,0,0,1,0,1,0,1,58.2,1045.25,Not Churn
0,0,0,0,36,1,0,1,1,1,1,1,1,1,1,0,3,85.85,3003.55,Not Churn
1,1,1,0,7,1,0,2,0,0,0,0,0,0,0,1,2,70.1,467.55,Churn
1,0,1,1,72,1,1,2,1,1,1,1,0,1,1,1,3,104.9,7537.50,Not Churn
1,0,1,1,67,1,1,2,1,1,1,0,1,1,1,1,1,111.3,7482.10,Churn
1,1,0,0,34,1,0,2,0,1,1,0,1,1,1,1,1,99.85,3343.15,Not Churn
1,1,1,0,57,1,1,2,0,1,1,0,0,1,0,1,3,95.25,5427.05,Churn
0,0,1,0,7,1,0,2,0,0,1,0,1,0,0,1,1,86.25,587.10,Churn
0,1,1,0,1,1,1,2,0,0,1,0,1,1,0,1,1,100.8,100.80,Churn
1,0,1,0,8,1,0,0,2,2,2,2,2,2,0,1,3,19.55,161.15,Not Churn
0,0,0,0,69,1,1,2,0,0,1,1,1,1,2,0,1,104,7028.50,Not Churn
0,0,1,0,50,1,1,2,1,0,1,0,1,1,1,1,2,104.4,5232.90,Not Churn
1,0,0,0,10,1,0,0,2,2,2,2,2,2,1,0,2,19.5,225.85,Not Churn
0,0,1,1,12,1,1,0,2,2,2,2,2,2,2,0,3,25.25,274.70,Not Churn
0,0,0,0,14,1,0,2,0,1,0,0,0,1,0,1,1,86.3,1180.95,Churn
0,0,1,0,70,0,2,1,1,0,1,1,0,1,2,1,3,49.85,3370.20,Not Churn
0,1,0,0,64,1,1,2,1,0,1,1,1,1,0,1,3,108.95,7111.30,Not Churn
0,0,1,1,66,1,1,1,1,1,1,1,1,1,2,0,3,89.9,5958.85,Not Churn
0,0,1,1,71,1,0,1,1,0,1,1,1,1,2,1,3,82,5999.85,Not Churn
1,1,0,0,20,1,0,2,0,0,0,0,1,1,0,0,1,89.95,1648.45,Not Churn
1,0,1,0,72,1,0,1,1,1,0,1,1,1,2,1,3,79.35,5753.25,Not Churn
0,0,1,1,71,1,0,1,1,1,1,1,0,0,2,0,3,64.05,4492.90,Not Churn
1,0,1,1,38,1,1,2,0,0,1,0,1,1,0,1,3,101.15,3956.70,Not Churn
0,0,0,0,28,1,1,2,0,1,0,0,0,1,0,1,1,89.95,2625.55,Churn
1,1,1,0,17,1,0,2,0,1,0,0,0,0,0,1,1,76.45,1233.40,Churn
1,0,0,0,33,0,2,1,0,1,0,0,1,0,1,1,1,39.1,1309.00,Not Churn
0,0,1,1,23,0,2,1,1,0,0,1,0,0,2,0,2,34.6,813.45,Not Churn
1,0,1,1,58,1,0,0,2,2,2,2,2,2,1,1,1,19.55,1108.80,Not Churn
0,1,1,0,70,1,1,2,0,1,0,1,1,1,2,1,3,104.45,7349.35,Not Churn
1,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,1,70.5,294.20,Not Churn
1,0,1,1,45,1,0,0,2,2,2,2,2,2,2,0,2,20.35,929.20,Not Churn
1,0,0,0,10,1,0,2,0,0,0,0,0,0,0,1,1,70,740.00,Churn
1,0,1,1,36,1,0,0,2,2,2,2,2,2,2,0,3,19.45,754.50,Not Churn
1,0,0,0,54,1,0,1,1,1,0,1,1,0,0,1,2,69.9,3883.30,Not Churn
1,0,1,1,23,1,1,1,0,1,0,1,0,0,2,0,2,59.7,1414.20,Not Churn
0,0,1,1,41,1,1,1,1,1,1,0,1,0,1,1,3,78.35,3211.20,Not Churn
1,1,0,0,5,1,0,2,0,0,0,0,0,0,0,1,2,71.45,371.60,Not Churn
1,0,1,1,27,0,2,1,0,1,1,0,0,1,1,1,3,45.85,1246.40,Not Churn
0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,1,1,95.85,95.85,Not Churn
0,0,1,1,67,0,2,1,1,0,0,1,0,0,2,0,3,35.7,2545.70,Not Churn
0,1,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,89.55,6448.85,Not Churn
0,0,1,1,56,1,1,0,2,2,2,2,2,2,2,1,3,24.95,1468.90,Not Churn
1,0,1,1,44,1,1,0,2,2,2,2,2,2,1,0,1,24.85,1013.60,Not Churn
0,1,1,0,66,1,1,2,0,1,0,0,1,1,0,1,1,100.8,6690.75,Not Churn
0,0,0,0,34,1,1,1,1,1,0,1,0,0,1,1,2,64.4,2088.75,Churn
0,0,1,0,69,1,1,2,0,0,1,1,1,1,2,0,3,105.35,7240.65,Not Churn
0,0,1,1,1,1,1,2,1,0,1,0,1,1,0,1,1,102.45,102.45,Churn
0,0,0,0,40,1,0,0,2,2,2,2,2,2,2,0,3,19.65,830.25,Not Churn
1,0,1,1,30,1,1,1,1,0,0,0,0,0,0,1,3,54.45,1588.70,Not Churn
0,0,0,0,11,1,0,1,0,0,0,1,1,1,0,0,2,70.5,829.30,Not Churn
0,0,0,0,15,1,0,0,2,2,2,2,2,2,1,0,3,20.1,302.45,Not Churn
1,0,0,0,11,1,0,1,0,0,1,0,1,1,0,1,1,69.35,712.25,Not Churn
0,0,1,1,64,1,0,0,2,2,2,2,2,2,1,0,3,19.8,1336.65,Not Churn
1,1,1,0,72,1,0,1,1,1,1,1,1,0,2,0,3,74.4,5360.75,Not Churn
1,1,1,0,72,1,1,2,1,1,1,1,0,0,2,1,3,93.05,6735.05,Not Churn
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,51.2,51.20,Not Churn
0,0,0,1,15,1,0,1,1,1,1,1,0,0,1,0,3,65.6,1010.00,Not Churn
0,0,0,0,60,1,1,1,0,0,1,1,1,1,1,0,3,80.55,4847.05,Not Churn
1,0,0,0,56,1,0,1,1,0,1,0,0,0,1,0,2,52.7,3019.70,Not Churn
0,0,0,0,8,1,0,0,2,2,2,2,2,2,2,0,2,20.85,161.65,Not Churn
0,0,0,0,3,1,0,2,0,0,1,1,0,0,0,0,3,80.1,217.55,Churn
0,0,1,0,49,1,1,1,0,0,0,0,0,0,0,1,3,52.15,2583.75,Not Churn
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,1,80.2,146.05,Churn
0,0,0,0,6,1,0,2,1,1,1,1,0,1,0,1,3,98.15,567.45,Churn
1,0,0,0,70,1,1,2,1,1,1,1,1,1,2,1,3,114.95,7711.25,Not Churn
1,0,0,0,12,1,1,2,0,1,1,1,1,1,0,1,2,112.95,1384.75,Churn
1,1,1,0,52,1,0,2,1,0,1,1,1,1,1,1,3,104.45,5481.25,Not Churn
0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,113.65,8124.20,Not Churn
